idx,title,rank_99,rank_85,rank_50,rank_by_inbound_links,pr_50,pr_85,pr_99,N_inbound_links,N_outbound_links,link
84,Konsistente Familie von stochastischen Kernen,973,1137,1174,969,0.0004219504843024994,0.00014292451008442622,2.6146199482355832e-05,2,12,/wiki/Konsistente_Familie_von_stochastischen_Kernen
1077,Omnibus-Test,1012,1138,1153,969,0.0004246523239005968,0.0001426555643411905,1.8595327053255908e-05,2,10,/wiki/Omnibus-Test
806,Einheitswurzel (Zeitreihenanalyse),1098,1139,1149,969,0.00042816940516774354,0.00014241462413141042,1.2547510856298628e-05,2,12,/wiki/Einheitswurzel_(Zeitreihenanalyse)
698,Lemma von Frank,1153,1140,1105,969,0.00043898156277438164,0.00014241032486901368,9.797258532881689e-06,2,9,/wiki/Lemma_von_Frank
542,Satz von Fernique,1162,1142,1129,1134,0.0004364144191324263,0.00014196613634425567,9.79483733713543e-06,1,5,/wiki/Satz_von_Fernique
365,Konzentration des Maßes,1162,1142,1120,1134,0.0004364144191324264,0.00014196613634425567,9.79483733713543e-06,1,5,/wiki/Konzentration_des_Ma%C3%9Fes
346,Fortsetzungssatz für messbare Funktionen,1157,1142,1124,1134,0.00043641441913242634,0.00014196613634425567,9.794837337135431e-06,1,5,/wiki/Fortsetzungssatz_f%C3%BCr_messbare_Funktionen
277,Gyula Pap (Mathematiker),1157,1144,1124,1134,0.00043641441913242634,0.00014196613634425564,9.794837337135431e-06,1,5,/wiki/Gyula_Pap_(Mathematiker)
308,Erhard Cramer,1157,1144,1124,1134,0.00043641441913242634,0.00014196613634425564,9.794837337135431e-06,1,5,/wiki/Erhard_Cramer
164,Satz von Yan,1165,1148,1124,1134,0.00043641441913242634,0.00014196613634425562,9.794837337135428e-06,1,5,/wiki/Satz_von_Yan
926,Metrische Ergodizität,1157,1148,1116,1134,0.00043641441913242656,0.00014196613634425562,9.794837337135431e-06,1,5,/wiki/Metrische_Ergodizit%C3%A4t
161,Satz von Isserlis,1165,1148,1124,1134,0.00043641441913242634,0.00014196613634425562,9.794837337135428e-06,1,5,/wiki/Satz_von_Isserlis
990,Hubbert-Linearisierung,1157,1148,1116,1134,0.00043641441913242656,0.00014196613634425562,9.794837337135431e-06,1,5,/wiki/Hubbert-Linearisierung
925,Maßäquivalenz,1157,1148,1116,1134,0.00043641441913242656,0.00014196613634425562,9.794837337135431e-06,1,5,/wiki/Ma%C3%9F%C3%A4quivalenz
425,Smith-Volterra-Cantor-Menge,1154,1152,1129,1134,0.0004364144191324263,0.0001419661363442556,9.794837337135433e-06,1,5,/wiki/Smith-Volterra-Cantor-Menge
405,Satz von Scheffé,1162,1152,1129,1134,0.0004364144191324263,0.0001419661363442556,9.79483733713543e-06,1,5,/wiki/Satz_von_Scheff%C3%A9
76,Integration-by-parts-Operator,1167,1152,1120,1134,0.0004364144191324264,0.0001419661363442556,9.794837337135426e-06,1,5,/wiki/Integration-by-parts-Operator
204,Albert Badrikian,1162,1152,1124,1134,0.00043641441913242634,0.0001419661363442556,9.79483733713543e-06,1,5,/wiki/Albert_Badrikian
1252,David-Hartley-Pearson-Test,1169,1155,1116,1134,0.00043641441913242656,0.00014196613634425556,9.79483733713542e-06,1,5,/wiki/David-Hartley-Pearson-Test
1200,Gitterförmige Verteilung,1168,1156,1116,1134,0.00043641441913242656,0.00014196613634425554,9.794837337135423e-06,1,5,/wiki/Gitterf%C3%B6rmige_Verteilung
1225,Hosmer-Lemeshow-Test,1169,1157,1116,1134,0.00043641441913242656,0.00014196613634425545,9.79483733713542e-06,1,5,/wiki/Hosmer-Lemeshow-Test
711,Reflexionsprinzip (Stochastik),1071,1158,1151,969,0.00042644880974800043,0.00014165798940874214,1.54600892484981e-05,2,8,/wiki/Reflexionsprinzip_(Stochastik)
1084,Prüfwert,1081,1159,1175,1134,0.0004218052981059353,0.0001407260747101272,1.4055781425606273e-05,1,19,/wiki/Pr%C3%BCfwert
649,Prozess zweiter Ordnung,985,1160,1210,1134,0.00040799602428029445,0.00013985008095139488,2.3257367945548305e-05,1,33,/wiki/Prozess_zweiter_Ordnung
645,Positiv semidefinite Kovarianzfunktion,985,1160,1210,1134,0.00040799602428029445,0.00013985008095139488,2.3257367945548305e-05,1,14,/wiki/Positiv_semidefinite_Kovarianzfunktion
457,Bayes-Entscheidungsfunktion,1099,1162,1155,1134,0.00042386570138831927,0.00013954678695336954,1.2280027059215194e-05,1,25,/wiki/Bayes-Entscheidungsfunktion
620,Gemischter Binomial-Prozess,1024,1163,1154,969,0.00042401687210233874,0.00013941286533340752,1.7159712260526783e-05,2,14,/wiki/Gemischter_Binomial-Prozess
1251,Cochrans C-Test,1180,1164,1140,1134,0.000428479611511837,0.00013727987553289182,9.407735981296533e-06,1,6,/wiki/Cochrans_C-Test
625,Hard-core-Prozess,1174,1165,1145,1134,0.0004284796115118367,0.00013727987553289174,9.407735981296543e-06,1,6,/wiki/Hard-core-Prozess
596,ASEP,1174,1165,1145,1134,0.0004284796115118367,0.00013727987553289174,9.407735981296543e-06,1,6,/wiki/ASEP
861,Entropieschätzung,1174,1168,1140,1134,0.000428479611511837,0.0001372798755328917,9.407735981296543e-06,1,6,/wiki/Entropiesch%C3%A4tzung
703,Korrelationsungleichung,1174,1168,1145,1134,0.0004284796115118367,0.0001372798755328917,9.407735981296543e-06,1,6,/wiki/Korrelationsungleichung
1142,Émery-Topologie,1179,1168,1140,1134,0.000428479611511837,0.0001372798755328917,9.407735981296537e-06,1,6,/wiki/%C3%89mery-Topologie
996,Kaplan-Meier-Schätzer,1174,1168,1140,1134,0.000428479611511837,0.0001372798755328917,9.407735981296543e-06,1,6,/wiki/Kaplan-Meier-Sch%C3%A4tzer
409,Satz von Vitali-Carathéodory,1177,1171,1145,1134,0.0004284796115118367,0.00013727987553289168,9.407735981296542e-06,1,6,/wiki/Satz_von_Vitali-Carath%C3%A9odory
6,Additives Funktional,1178,1171,1143,1134,0.0004284796115118369,0.00013727987553289168,9.407735981296538e-06,1,6,/wiki/Additives_Funktional
847,VARMA-Modell,1171,1173,1152,1134,0.000425677924620283,0.00013716971692630085,9.499807542017705e-06,1,17,/wiki/VARMA-Modell
794,Autokorrelation (Statistik),1123,1174,1179,833,0.0004198446412444782,0.00013436460409169351,1.1273125200432956e-05,3,21,/wiki/Autokorrelation_(Statistik)
621,GenI Process,1185,1175,1170,1134,0.0004229862831591209,0.0001341176019772562,9.149453712259283e-06,1,7,/wiki/GenI_Process
640,Mittlere quadratische Verschiebung,1185,1179,1170,1134,0.0004229862831591209,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Mittlere_quadratische_Verschiebung
664,Sprachmodell,1185,1179,1170,1134,0.0004229862831591209,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Sprachmodell
663,Spektraldarstellung stationärer stochastischer Prozesse,1185,1179,1170,1134,0.0004229862831591209,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Spektraldarstellung_station%C3%A4rer_stochastischer_Prozesse
918,Hopfsches Maximal-Ergodenlemma,1185,1179,1160,1134,0.00042298628315912113,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Hopfsches_Maximal-Ergodenlemma
528,Satz von Bochner,1185,1179,1170,1134,0.0004229862831591209,0.00013411760197725616,9.149453712259283e-06,1,28,/wiki/Satz_von_Bochner
920,Wiederkehrsatz von Kac,1185,1179,1160,1134,0.00042298628315912113,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Wiederkehrsatz_von_Kac
710,Quadratische Formen von Zufallsvariablen,1185,1179,1170,1134,0.0004229862831591209,0.00013411760197725616,9.149453712259283e-06,1,7,/wiki/Quadratische_Formen_von_Zufallsvariablen
1264,RESET-Test nach Ramsey,1195,1183,1160,1134,0.00042298628315912113,0.0001341176019772561,9.149453712259276e-06,1,7,/wiki/RESET-Test_nach_Ramsey
237,Jürgen Franke (Mathematiker),1185,1183,1166,1134,0.00042298628315912097,0.0001341176019772561,9.149453712259283e-06,1,7,/wiki/J%C3%BCrgen_Franke_(Mathematiker)
128,Pollaczek-Chintschin-Formel,1192,1186,1163,1134,0.000422986283159121,0.00013411760197725608,9.149453712259281e-06,1,7,/wiki/Pollaczek-Chintschin-Formel
241,Bronius Grigelionis,1185,1186,1166,1134,0.00042298628315912097,0.00013411760197725608,9.149453712259283e-06,1,7,/wiki/Bronius_Grigelionis
108,Markov-Modell,1192,1186,1163,1134,0.000422986283159121,0.00013411760197725608,9.149453712259281e-06,1,7,/wiki/Markov-Modell
156,Satz von Darmois-Skitowitsch,1192,1186,1166,1134,0.00042298628315912097,0.00013411760197725608,9.149453712259281e-06,1,7,/wiki/Satz_von_Darmois-Skitowitsch
81,Kingmans Koaleszenz,1194,1189,1163,1134,0.000422986283159121,0.00013411760197725605,9.14945371225928e-06,1,7,/wiki/Kingmans_Koaleszenz
1066,Hausman-Spezifikationstest,1150,1190,1177,969,0.000421065299279769,0.00013396971515206523,1.0088271124947059e-05,2,13,/wiki/Hausman-Spezifikationstest
578,Satz von Sanov,1196,1191,1178,969,0.00042045948337919787,0.00013248676263536506,9.010764219916436e-06,2,14,/wiki/Satz_von_Sanov
260,Klaus Krickeberg,1199,1193,1183,1134,0.00041895784236712936,0.00013183988046515485,8.964861106285428e-06,1,8,/wiki/Klaus_Krickeberg
841,Timing-Strategie (Finanzwirtschaft),1197,1193,1180,1134,0.00041895784236712947,0.00013183988046515485,8.964861106285431e-06,1,8,/wiki/Timing-Strategie_(Finanzwirtschaft)
821,Langzeitkorrelation,1197,1193,1180,1134,0.00041895784236712947,0.00013183988046515485,8.964861106285431e-06,1,8,/wiki/Langzeitkorrelation
153,Roulette-Gesetze,1200,1195,1182,1134,0.0004189578423671294,0.0001318398804651548,8.964861106285426e-06,1,8,/wiki/Roulette-Gesetze
561,Satz von Ljapunow,1019,1196,1221,1134,0.0004033223775180996,0.00013049014105337328,1.7580484519421235e-05,1,11,/wiki/Satz_von_Ljapunow
547,Satz von Hartman-Wintner,1019,1196,1221,1134,0.0004033223775180996,0.00013049014105337328,1.7580484519421235e-05,1,15,/wiki/Satz_von_Hartman-Wintner
471,Invarianter Schätzer,1201,1198,1193,1134,0.0004158772699967828,0.00013012110901737292,8.826359038632145e-06,1,9,/wiki/Invarianter_Sch%C3%A4tzer
20,Boué-Dupuis-Formel,1207,1201,1188,1134,0.00041587726999678295,0.0001301211090173729,8.826359038632138e-06,1,9,/wiki/Bou%C3%A9-Dupuis-Formel
36,Ereignisrate,1207,1201,1188,1134,0.00041587726999678295,0.0001301211090173729,8.826359038632138e-06,1,9,/wiki/Ereignisrate
1248,Boxscher M-Test,1203,1201,1188,1134,0.00041587726999678295,0.0001301211090173729,8.826359038632143e-06,1,9,/wiki/Boxscher_M-Test
18,Black Swan (Risiken),1207,1201,1188,1134,0.00041587726999678295,0.0001301211090173729,8.826359038632138e-06,1,9,/wiki/Black_Swan_(Risiken)
261,Kunita Hiroshi,1204,1201,1191,1134,0.00041587726999678284,0.0001301211090173729,8.826359038632141e-06,1,9,/wiki/Kunita_Hiroshi
684,Zeitinvarianz,1201,1201,1193,1134,0.0004158772699967828,0.0001301211090173729,8.826359038632145e-06,1,9,/wiki/Zeitinvarianz
198,UMD-Raum,1205,1205,1191,1134,0.00041587726999678284,0.00013012110901737287,8.82635903863214e-06,1,9,/wiki/UMD-Raum
531,Satz von Cochran,1212,1207,1202,1134,0.00041344523917808817,0.00012877802531774006,8.718601048149394e-06,1,10,/wiki/Satz_von_Cochran
354,HWI-Ungleichung,1212,1207,1201,1134,0.0004134452391780882,0.00012877802531774006,8.718601048149394e-06,1,10,/wiki/HWI-Ungleichung
582,Satz von Slutsky,1211,1207,1202,1134,0.00041344523917808817,0.00012877802531774006,8.718601048149396e-06,1,10,/wiki/Satz_von_Slutsky
159,Satz von Dubins-Schwarz,1214,1210,1199,1134,0.0004134452391780883,0.00012877802531774003,8.718601048149392e-06,1,10,/wiki/Satz_von_Dubins-Schwarz
1046,Ablehnbereich und Annahmebereich,1209,1210,1197,1134,0.00041344523917808833,0.00012877802531774003,8.718601048149397e-06,1,10,/wiki/Ablehnbereich_und_Annahmebereich
851,Woldsche Zerlegung,1209,1210,1197,1134,0.00041344523917808833,0.00012877802531774003,8.718601048149397e-06,1,10,/wiki/Woldsche_Zerlegung
94,Kramkows Optional Decomposition Theorem,1214,1210,1199,1134,0.0004134452391780883,0.00012877802531774003,8.718601048149392e-06,1,10,/wiki/Kramkows_Optional_Decomposition_Theorem
498,Smits Paradoxon,1216,1213,1205,1134,0.00041147645232485924,0.0001276995886525176,8.632373125695171e-06,1,11,/wiki/Smits_Paradoxon
872,Korrelationskoeffizient nach Bravais-Pearson,1152,1214,1213,969,0.0004077471383869611,0.00012698634040376474,9.808574494527618e-06,2,28,/wiki/Korrelationskoeffizient_nach_Bravais-Pearson
538,Dreireihensatz,1218,1215,1208,1134,0.0004098500631852353,0.0001268145935415951,8.56180876771946e-06,1,12,/wiki/Dreireihensatz
334,Differenzierbares Maß,1218,1215,1206,1134,0.0004098500631852354,0.0001268145935415951,8.56180876771946e-06,1,12,/wiki/Differenzierbares_Ma%C3%9F
1051,Asymptotischer Test,1217,1217,1206,1134,0.0004098500631852354,0.00012681459354159505,8.561808767719464e-06,1,12,/wiki/Asymptotischer_Test
1116,Markow-Kette n-ter Ordnung,1148,1218,1216,1134,0.0004049565956151857,0.00012667049832298079,1.0142846661770507e-05,1,39,/wiki/Markow-Kette_n-ter_Ordnung
1111,Homogene Markow-Kette,1148,1218,1216,1134,0.0004049565956151857,0.00012667049832298079,1.0142846661770507e-05,1,39,/wiki/Homogene_Markow-Kette
222,Srishti Dhar Chatterji,1220,1220,1209,1134,0.00040848389630795127,0.00012607527663823184,8.502995343628132e-06,1,13,/wiki/Srishti_Dhar_Chatterji
522,Satz von Bernstein-von-Mises,1221,1221,1214,1134,0.00040544307325851233,0.00012444292347536058,8.373574464365203e-06,1,16,/wiki/Satz_von_Bernstein-von-Mises
533,Satz von Cramér (Große Abweichungen),1222,1221,1214,1134,0.00040544307325851233,0.00012444292347536058,8.373574464365201e-06,1,16,/wiki/Satz_von_Cram%C3%A9r_(Gro%C3%9Fe_Abweichungen)
1254,Einseitiger Einstichproben-Gauß-Test,1223,1223,1223,1134,0.00040078875226447333,0.00012197918547177239,8.179362291110585e-06,1,25,/wiki/Einseitiger_Einstichproben-Gau%C3%9F-Test
1162,Hotellingsche T-Quadrat-Verteilung,1224,1224,1224,1134,0.00039586567782720893,0.00011941791231364775,7.978882889072956e-06,1,64,/wiki/Hotellingsche_T-Quadrat-Verteilung
1210,Verallgemeinerte hypergeometrische Verteilung,1225,1225,1225,1134,0.0003957261574990274,0.00011934598400761984,7.973273586935836e-06,1,67,/wiki/Verallgemeinerte_hypergeometrische_Verteilung
314,Abzählbar erzeugter Messraum,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,15,/wiki/Abz%C3%A4hlbar_erzeugter_Messraum
700,Ungleichung von Hájek-Rényi,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/Ungleichung_von_H%C3%A1jek-R%C3%A9nyi
443,Wesentliches Infimum und Wesentliches Supremum,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,6,/wiki/Wesentliches_Infimum_und_Wesentliches_Supremum
1239,U-Test,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/U-Test
768,Fisher-Tippett-Verteilung,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,67,/wiki/Fisher-Tippett-Verteilung
448,Überdeckungslemma von Vitali,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,7,/wiki/%C3%9Cberdeckungslemma_von_Vitali
482,Nichtparametrisches Modell,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,24,/wiki/Nichtparametrisches_Modell
1245,Ausreißertest nach Nalimov,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/Ausrei%C3%9Fertest_nach_Nalimov
767,Fermi-Verteilung,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,36,/wiki/Fermi-Verteilung
963,Semivariation,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,15,/wiki/Semivariation
1092,Testgröße,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,19,/wiki/Testgr%C3%B6%C3%9Fe
420,Σ-endlicher Maßraum,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,20,/wiki/%CE%A3-endlicher_Ma%C3%9Fraum
137,Prozentuale Häufigkeit,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/Prozentuale_H%C3%A4ufigkeit
140,Quantenmechanischer Erwartungswert,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,50,/wiki/Quantenmechanischer_Erwartungswert
653,RCLL-Prozess,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,6,/wiki/RCLL-Prozess
744,Multiplikationssatz,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,21,/wiki/Multiplikationssatz
1050,Asymptotisch unverfälschter Test,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,10,/wiki/Asymptotisch_unverf%C3%A4lschter_Test
1061,Fehlerwahrscheinlichkeit 2. Art,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,16,/wiki/Fehlerwahrscheinlichkeit_2._Art
1122,Schwach irreduzible Markow-Kette,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/Schwach_irreduzible_Markow-Kette
1271,White-Test,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,4,/wiki/White-Test
613,Explosion (Stochastik),1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,6,/wiki/Explosion_(Stochastik)
1112,Inhomogene Markow-Kette,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,39,/wiki/Inhomogene_Markow-Kette
1082,Prüffunktion,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,19,/wiki/Pr%C3%BCffunktion
1086,Randomisierungsbereich,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,12,/wiki/Randomisierungsbereich
628,Isotropes Zufallsfeld,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,9,/wiki/Isotropes_Zufallsfeld
1088,Signifikanzlevel,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,18,/wiki/Signifikanzlevel
1096,Umfang (Statistischer Test),1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,64,/wiki/Umfang_(Statistischer_Test)
655,Reellwertiger stochastischer Prozess,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,33,/wiki/Reellwertiger_stochastischer_Prozess
716,Additionssatz,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,7,/wiki/Additionssatz
870,Komplexe Zufallsvariable,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,50,/wiki/Komplexe_Zufallsvariable
459,Bernoulli-Modell,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,14,/wiki/Bernoulli-Modell
1216,Natürliche Exponentialfamilie,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,86,/wiki/Nat%C3%BCrliche_Exponentialfamilie
887,Rechtssteil,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,14,/wiki/Rechtssteil
792,ARMAX-Modell,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,17,/wiki/ARMAX-Modell
884,Polychorische Korrelation,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,10,/wiki/Polychorische_Korrelation
418,Separierter Messraum,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,15,/wiki/Separierter_Messraum
880,Numerische Zufallsvariable,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,13,/wiki/Numerische_Zufallsvariable
797,Autoregressive bedingte Heteroskedastizität,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,11,/wiki/Autoregressive_bedingte_Heteroskedastizit%C3%A4t
877,LOO-CV,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,10,/wiki/LOO-CV
417,Separabler Maßraum,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,20,/wiki/Separabler_Ma%C3%9Fraum
667,Stetiger stochastischer Prozess,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,6,/wiki/Stetiger_stochastischer_Prozess
1014,Monte-Carlo-Integration,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,24,/wiki/Monte-Carlo-Integration
1187,Benfordsche Verteilung,1249,1249,1249,1249,0.0003927729772191839,0.00011783189316573212,7.855459544382606e-06,0,66,/wiki/Benfordsche_Verteilung
